L-firstStep;L-lastStep;L-meanAmplMidSwing;L-amplDiffTCIC;L-meanStride;L-meanStance;L-meanSwing;L-SwingStride;L-StanceStride;L-meanOneLegStance;L-meanDoubleLegSupport;L-oneLegStanceStride;L-doubleLegSupportStride;L-weg;L-meanStrideLen;L-meanStepHeight;L-aufsetzwinkel;L-abrollwinkel;L-velocity;L-velocity2;L-cadence;L-OKtilt;L-ROMShoulderX;L-ROMShoulderY;L-ROMShoulderZ;L-meanROMHipX;L-meanROMSpineX;L-meanROMHipY;L-meanROMSpineY;L-meanROMHipZ;L-meanROMSpineZ;L-StrideLength;L-StrideLength2;L-StepLength;R-firstStep;R-lastStep;R-meanAmplMidSwing;R-amplDiffTCIC;R-meanStride;R-meanStance;R-meanSwing;R-SwingStride;R-StanceStride;R-meanOneLegStance;R-meanDoubleLegSupport;R-oneLegStanceStride;R-doubleLegSupportStride;R-weg;R-meanStrideLen;R-meanStepHeight;R-aufsetzwinkel;R-abrollwinkel;R-velocity;R-velocity2;R-cadence;R-OKtilt;R-ROMShoulderX;R-ROMShoulderY;R-ROMShoulderZ;R-meanROMHipX;R-meanROMSpineX;R-meanROMHipY;R-meanROMSpineY;R-meanROMHipZ;R-meanROMSpineZ;R-StrideLength;R-StrideLength2;R-StepLength;S-lastStep;S-meanAmplMidSwing;S-amplDiffTCIC;S-meanStride;S-meanStance;S-meanSwing;S-SwingStride;S-StanceStride;S-meanOneLegStance;S-meanDoubleLegSupport;S-oneLegStanceStride;S-doubleLegSupportStride;S-weg;S-meanStrideLen;S-meanStepHeight;S-aufsetzwinkel;S-abrollwinkel;S-cadence;S-meanROMHipX;S-meanROMSpineX;S-meanROMHipY;S-meanROMSpineY;S-meanROMHipZ;S-meanROMSpineZ;S-StrideLength2;S-StepLength;P-Altersklasse;P-Geschlecht;P-KennungAnonym
4.6796116500;13.5631068000;165.0602299000;6.3272673560;0.9348127600;0.4937586690;0.4405339810;47.1531899100;52.8468100900;0.4519956850;0.0429958390;48.3514671900;4.5994065280;12.5472225800;1.5746454220;0.2053727680;9.9954278910;-22.1048130200;101.3114754000;1.6885245900;128.3679525000;24.9002855300;0.0733363040;0.0323614590;0.0705119480;9.7752933590;3.2590862440;7.5290180310;3.4817849720;6.8610364930;4.6502496960;1.5000000000;1.5784543330;0.8337236530;4.1844660190;14.0776699000;312.9692250000;23.4086002100;0.9356796120;0.4817961170;0.4519956850;48.4075515200;51.5924484800;0.4405339810;0.0443828020;47.0817120600;4.7433759500;14.6084641800;1.6683518450;0.2022981790;18.4511602900;-42.6502802600;101.3114754000;1.6885245900;128.2490272000;24.9002855300;0.0733363040;0.0323614590;0.0705119480;10.0810129100;2.9412990210;7.6770520060;3.3978761120;6.9936427170;4.7028120340;1.3636363640;1.5799180330;0.8135245900;3.7232174220;61.8827955600;114.8870657000;0.0926869960;-2.4524613470;2.5683638010;2.6252655440;-2.4020883080;-2.5683638010;3.1746031750;-2.6610349600;3.0819388500;15.1809204700;5.7790010540;-1.5083678300;59.4498879300;63.4559111800;-0.0926869960;3.0793194960;-10.2505637700;1.9470379270;-2.4393312030;1.9142446020;1.1239600410;0.0926869960;-2.4524613470;0;0;150
4.8058252430;14.3398058300;166.7553780000;8.0753611440;0.9029126210;0.4769417480;0.4271844660;47.2446236600;52.7553763400;0.4304207120;0.0485436890;47.6702509000;5.3763440860;13.4475095900;1.5066243410;0.1958431070;10.0523318700;-21.1025825300;94.3991853400;1.5733197560;132.9032258000;26.0091486100;0.1377569050;0.0379749300;0.0752498790;8.9174924150;3.6872302130;8.0484026350;3.2875511960;7.1080651730;4.5082778140;1.3636363640;1.4205702650;0.7503818740;4.2621359220;13.8932038800;307.5310687000;21.8313071700;0.9053398060;0.4769417480;0.4304207120;47.4307417300;52.5692582700;0.4271844660;0.0436893200;47.1849866000;4.8257372650;13.8666660400;1.6007239100;0.1808007830;17.9187786700;-40.2285315700;94.3991853400;1.5733197560;132.5469169000;26.0091486100;0.1377569050;0.0379749300;0.0752498790;8.2994095650;3.7687631800;7.4683027700;3.4170325290;7.0003654190;4.2532681530;1.3636363640;1.4243890020;0.7503818740;-3.1636863820;59.3631513600;91.9925006900;0.2684563760;0.0000000000;0.7547169810;0.3931710790;-0.3534179420;-0.7547169810;-10.5263157900;-1.0231681740;-10.7940096100;3.0691495360;6.0565833610;-7.9875578120;56.2469393900;62.3694818600;-0.2684563760;-7.1799543350;2.1870450590;-7.4771009740;3.8624719450;-1.5267432120;-5.8211110600;0.2684563760;0.0000000000;0;0;150
4.7766990290;13.2135922300;175.5960666000;6.1481736160;0.8848821080;0.4618585300;0.4223300970;47.7664576800;52.2335423200;0.4211165050;0.0429958390;47.5901253900;4.8589341690;12.1324025100;1.5253182340;0.2181841470;9.8745453280;-22.4228081200;106.6743383000;1.7779056390;135.6112853000;37.6978080200;0.1027701860;0.0407945240;0.1535589770;12.0380156200;2.5898915030;8.9096278470;3.2460198700;7.1450365190;3.6138516370;1.5000000000;1.5732368900;0.8211408840;4.2427184470;12.7475728200;322.1374007000;30.1962791200;0.8834951460;0.4646324550;0.4211165050;47.5372841400;52.4627158600;0.4223300970;0.0443828020;47.8021978000;5.0235478810;12.4326788600;1.6188751830;0.1954520470;17.5608542000;-42.2547005000;106.6743383000;1.7779056390;135.8241758000;37.6978080200;0.1027701860;0.0407945240;0.1535589770;11.8543081400;2.8253766580;9.2249125780;3.4268121640;7.0284247540;3.8196503760;1.5000000000;1.5707710010;0.8260726620;-3.5901271500;58.8834561900;132.3343932000;-0.1568627450;0.5988023950;-0.2877697840;-0.4809329230;0.4377874430;0.2877697840;3.1746031750;0.4446320270;3.3314244450;2.4447412780;5.9510937380;-10.9913498800;56.0320535000;61.3254678500;0.1568627450;-1.5377949530;8.6970819460;3.4771736580;5.4187575250;-1.6454945400;5.5370601640;-0.1568627450;0.5988023950;0;0;150
4.8446601940;13.2038835000;175.7689538000;6.2929787580;0.8876560330;0.4521497920;0.4296116500;48.7304687500;51.2695312500;0.4259708740;0.0277392510;47.9882812500;3.1250000000;12.9800671700;1.6236523340;0.2607965120;10.0057762500;-22.3507891400;107.6655052000;1.7944250870;135.1875000000;37.2110239800;0.0852161050;0.0371307000;0.1078570580;11.7737066100;3.6885181880;9.4881809180;3.2659473010;7.1038940700;5.4730815690;1.5000000000;1.5928322550;0.8113489300;4.3592233010;12.7281553400;323.7449235000;20.1430582000;0.8710124830;0.4466019420;0.4259708740;48.8156847100;51.1843152900;0.4296116500;0.0180305130;49.3232484100;2.0700636940;12.7725293100;1.6687617990;0.2438147880;17.4011729100;-42.3172267100;107.6655052000;1.7944250870;137.7707006000;37.2110239800;0.0852161050;0.0371307000;0.1078570580;11.4916288600;3.4260683760;9.4636647620;3.9299523390;7.0279959900;5.4024136750;1.5000000000;1.5629666500;0.8013937280;-3.6690378140;59.2479914700;104.7818133000;-1.8927444790;-1.2345679010;-0.8510638300;0.1747192690;-0.1663499540;0.8510638300;-42.4242424200;2.7436978170;-40.6130268200;-1.6117820170;2.7402059950;-6.7306157500;53.9673104400;61.7505804300;1.8927444790;-2.4248758260;-7.3777951540;-0.2587205110;18.4550944600;-1.0741391190;-1.2995802440;-1.8927444790;-1.2345679010;0;0;150
4.8446601940;13.4466019400;168.0732613000;6.4577260880;0.9070735090;0.4674063800;0.4368932040;48.3180428100;51.6819571900;0.4401294500;0.0277392510;48.5219164100;3.0581039760;12.5179766600;1.5895867530;0.2544542310;10.2591097200;-22.0599493300;104.6275395000;1.7437923250;132.2935780000;30.5225572000;0.1407645150;0.0426590630;0.1289312760;10.2971115800;3.2288666320;8.7235456830;3.4305994500;6.8007771690;4.9913549130;1.5000000000;1.5817478230;0.8150596580;4.3592233010;13.9126213600;314.8837111000;22.9877802400;0.9089805830;0.4672330100;0.4401294500;48.5091232800;51.4908767200;0.4368932040;0.0319001390;48.0640854500;3.5094411600;14.0468575200;1.6117182830;0.2288547420;18.2902229000;-42.0121617200;104.6275395000;1.7437923250;132.0160214000;30.5225572000;0.1407645150;0.0426590630;0.1289312760;10.6609406100;3.3322130970;8.6003557540;3.7981352960;6.9055953110;5.0560818900;1.3636363640;1.5850733630;0.8147573360;3.4066713980;60.7964925300;112.2755640000;0.2100238660;-0.0370988680;0.7380073800;0.3946835780;-0.3704084780;-0.7380073800;13.9534883700;-0.9480275730;13.7444714800;11.5105620000;1.3826567440;-10.5934260800;56.2613024300;62.2804900900;-0.2100238660;3.4719737130;3.1502883650;-1.4221961420;10.1687462200;1.5294804140;1.2884276510;0.2100238660;-0.0370988680;0;0;150
4.7378640780;13.1165048500;171.4537511000;8.8935629790;0.8834951460;0.4674063800;0.4162621360;47.1055730000;52.8944270000;0.4239482200;0.0402219140;47.9853479900;4.5525902670;11.8624058800;1.4771100790;0.1975515380;10.1244857100;-21.6749013500;107.4159907000;1.7902665120;135.8241758000;32.7935324800;0.1002336140;0.0982451940;0.0587915290;10.9229368900;3.2457419580;10.2815215200;3.5375046320;6.8830749770;4.2590719000;1.5000000000;1.5816917730;0.8367819900;4.2621359220;13.5728155300;319.1675808000;24.0855298900;0.8786407770;0.4563106800;0.4239482200;48.1583793700;51.8416206300;0.4162621360;0.0388349510;47.3756906100;4.4198895030;15.1689023800;1.7311894180;0.2128025330;18.0021155500;-41.1783729100;107.4159907000;1.7902665120;136.5745856000;32.7935324800;0.1002336140;0.0982451940;0.0587915290;11.1295254200;3.3173553780;9.9192685990;3.5570142540;7.0936052530;4.5540815400;1.3636363640;1.5730011590;0.8169177290;3.4194252460;60.2150049600;92.1308962000;-0.5509641870;-2.4024024020;1.8295618680;2.2102932940;-2.0103992830;-1.8295618680;-3.5087719300;-1.2786299030;-2.9579507010;24.4641988100;15.8388790600;7.4330909030;56.0155118900;62.0603199700;0.5509641870;1.8736096970;2.1823056160;-3.5865223190;0.5499914150;3.0125934320;6.6947578410;-0.5509641870;-2.4024024020;0;0;150
4.6601941750;12.9708737900;167.5653685000;4.2691529250;0.8723994450;0.4424410540;0.4296116500;49.2647058800;50.7352941200;0.4186893200;0.0263522880;47.9928457900;3.0206677270;12.3664055300;1.5446462620;0.2568533700;9.8645767680;-21.8536006800;108.5480094000;1.8091334890;137.5516693000;29.7137610700;0.0648154160;0.0891895830;0.1252098940;10.5218446200;3.3075204040;9.2996463660;2.7390211120;7.0520189360;4.2959513350;1.5000000000;1.5782870530;0.8004349280;4.1553398060;12.4466019400;322.3112856000;21.5882481600;0.8613037450;0.4452149790;0.4186893200;48.4601449300;51.5398550700;0.4296116500;0.0180305130;49.8792270500;2.0933977460;13.0131620600;1.6643344570;0.1930130890;17.5222084200;-41.1927519400;108.5480094000;1.8091334890;139.3236715000;29.7137610700;0.0648154160;0.0891895830;0.1252098940;10.5148045000;2.8298519550;9.3198346320;3.2516820460;6.8596602560;4.0008703090;1.5000000000;1.5582134490;0.8054533290;-4.1252864780;63.1775022300;133.9585148000;-1.2800000000;0.6250000000;-2.5751072960;-1.6465841560;1.5733263870;2.5751072960;-37.5000000000;3.8547896480;-36.2635162200;5.0966710410;7.4595770640;-28.3818810500;55.9220923600;61.3489931200;1.2800000000;-0.0669319280;-15.5658943700;0.2168510160;17.1152173600;-2.7654271940;-7.1131100270;-1.2800000000;0.6250000000;0;0;150
4.2621359220;12.5436893200;177.5314207000;4.9152284150;0.8682385580;0.4396671290;0.4259708740;49.2112619800;50.7887380200;0.4211165050;0.0208044380;48.5023961700;2.3961661340;12.7329531100;1.6319599590;0.2677553390;10.0290095900;-22.2389763500;108.6752638000;1.8112543960;138.2108626000;32.2981903400;0.1143599580;0.0758941570;0.1974577650;12.3004095000;3.5212443770;9.7608230720;3.0710100200;7.0085330750;4.8872883430;1.5000000000;1.5726009040;0.7963490200;4.6504854370;12.9902912600;323.8271399000;26.7781992800;0.8765603330;0.4563106800;0.4211165050;47.9924841800;52.0075158200;0.4259708740;0.0277392510;48.5957278500;3.1645569620;13.5591646900;1.6985795670;0.2122700960;17.9413918300;-41.8099984300;108.6752638000;1.8112543960;136.8987342000;32.2981903400;0.1143599580;0.0758941570;0.1974577650;12.1295033700;3.9684752920;9.6183062290;4.0871197900;7.0808938990;5.0154495000;1.5000000000;1.5876737560;0.8264947250;3.4980988590;58.3597172800;137.9653288000;0.9538950720;3.7151702790;-1.1461318050;-2.5076766110;2.3712494530;1.1461318050;28.5714285700;0.1922419880;27.6363636400;6.2848614010;4.0005295120;-23.1176259900;56.5768229100;61.1126786800;-0.9538950720;-1.3991546370;11.9425274900;-1.4708281320;28.3903700200;1.0271649010;2.5883984600;0.9538950720;3.7151702790;0;0;150
5.1650485440;13.9126213600;166.2328121000;5.1906842090;0.9167822470;0.4743411930;0.4429611650;48.2885779100;51.7114220900;0.4412081980;0.0346740640;48.1257354200;3.7821482600;11.9558057600;1.5120783860;0.2159682990;10.0525161500;-21.7152829400;102.8856826000;1.7147613760;130.8925870000;27.8733609700;0.0901055820;0.0419298690;0.0785310750;8.3874578290;3.9622378040;8.3350954700;3.2747814540;6.4327181740;4.7974588780;1.5000000000;1.5720627870;0.8133819570;4.6601941750;14.3980582500;310.2099987000;25.5523650900;0.9247572820;0.4793689320;0.4412081980;47.9367162400;52.0632837600;0.4429611650;0.0319001390;47.9002624700;3.4495688040;13.7093814200;1.5727845520;0.2066961580;18.1239216100;-41.6487389000;102.8856826000;1.7147613760;129.7637795000;27.8733609700;0.0901055820;0.0419298690;0.0785310750;9.0434703610;3.4622113470;8.3003319590;3.6273728060;6.5069258040;4.4377565880;1.3636363640;1.5857380690;0.8220033300;3.4293552810;60.4383919000;132.4636387000;0.8661269060;1.0543537540;-0.3965228000;-0.7313288500;0.6781260720;0.3965228000;-8.3333333330;-0.4696081380;-9.1978005600;13.6650136100;3.9357447590;-4.3874712960;57.2918800400;62.9172687600;-0.8661269060;7.5269948330;-13.4697254100;-0.4179455030;10.2168493700;1.1469810220;-7.7897974500;0.8661269060;1.0543537540;0;0;150
4.0873786410;13.4368932000;161.6597451000;9.3750026020;0.9819694870;0.5214979200;0.4599514560;46.8661723200;53.1338276800;0.4466019420;0.0707350900;45.4802259900;7.2033898310;14.0266461600;1.7604870530;0.3043468610;9.2956755580;-24.3247520200;96.2616822400;1.6043613710;122.2033898000;22.8257923500;0.1226919140;0.0828575080;0.1787495200;6.0730058000;3.4473832650;5.2740402790;3.2625028990;4.3035215580;5.3552436550;1.5000000000;1.5754339120;0.8366711170;3.6213592230;13.0097087400;282.8676021000;16.1218618700;0.9958391120;0.5450762830;0.4466019420;45.0557103100;54.9442896900;0.4599514560;0.0818307910;46.1873259100;8.2172701950;12.6779181400;1.5947740940;0.1474803240;13.8315786700;-42.3121796600;96.2616822400;1.6043613710;120.5013928000;22.8257923500;0.1226919140;0.0828575080;0.1787495200;5.7995460850;3.7162950220;5.2770291670;3.3319576050;4.3882191680;5.0467977070;1.5000000000;1.5976858030;0.8744993320;-3.2305433190;54.5333635100;52.9230507800;1.4025245440;4.4213263980;-2.9451137880;-3.9391317030;3.3502841350;2.9451137880;14.5454545500;1.5427485560;13.1496364300;-10.1011048300;-9.8777979920;-69.4365201700;39.2256086100;53.9863621600;-1.4025245440;-4.6065869860;7.5076447020;0.0566556340;2.1064560260;1.9489216680;-5.9304887790;1.4025245440;4.4213263980;0;0;151
4.7766990290;13.2815534000;161.8414916000;7.5575976110;0.9822006470;0.5210355990;0.4632454920;47.0581313300;52.9418686700;0.4502427180;0.0614886730;45.8401976900;6.2602965400;12.4148807400;1.7600057290;0.3053774220;8.9698698620;-25.0222230300;105.8219178000;1.7636986300;122.1746293000;24.7781781600;0.0737309580;0.0920290270;0.1982635530;7.1857830880;3.3044660050;4.9917252360;3.1611932820;4.4530818260;5.3343312570;1.6666666670;1.7323059360;0.9189497720;4.2621359220;13.6504854400;293.3704209000;14.0203258900;0.9930651870;0.5367545080;0.4502427180;45.6442039100;54.3557960900;0.4632454920;0.0614886730;46.6480446900;6.1918063310;12.7419752100;1.6341606450;0.1950597360;14.9740436900;-43.1178534300;105.8219178000;1.7636986300;120.8379888000;24.7781781600;0.0737309580;0.0920290270;0.1982635530;7.1988363940;3.4740576820;5.3801621920;3.1315130050;4.8241055340;5.5694125860;1.5000000000;1.7514677100;0.9466731900;2.7397260270;57.7879996700;59.9012993800;1.1000585140;2.9720279720;-2.8468400080;-3.0504677380;2.6355231820;2.8468400080;0.0000000000;1.7469182640;-1.1000585140;2.6004400110;-7.4153751050;-44.0885271700;50.1519838500;53.1130322600;-1.1000585140;0.1814897690;5.0037938820;7.4901884270;-0.9433231150;7.9986248830;4.3119378670;1.1000585140;2.9720279720;0;0;151
4.0097087380;12.4660194200;159.3422034000;6.1019129010;0.9838187700;0.5291262140;0.4549237170;46.2288533800;53.7711466200;0.4453883500;0.0987055020;45.2713815800;10.0328947400;12.9712677100;1.8481764710;0.2751493850;8.5705538050;-24.8434095800;106.4293915000;1.7738231920;121.9736842000;24.0401280000;0.0960461190;0.0733379440;0.1566117740;5.1746597910;3.6798826070;4.5926520080;2.8517054530;3.8600870360;5.3895133060;1.6666666670;1.7451205510;0.9385763490;3.5339805830;12.9029126200;287.2952846000;13.5815110300;0.9889043000;0.5478502080;0.4453883500;44.8194249600;55.1805750400;0.4549237170;0.0873786410;46.0028050500;8.8359046280;13.3301344800;1.7258997930;0.1517381140;13.6775454400;-43.3654201200;106.4293915000;1.7738231920;121.3464236000;24.0401280000;0.0960461190;0.0733379440;0.1566117740;5.8939453850;3.7101220690;4.8810887560;3.0798406140;4.2681360390;5.4378586570;1.5000000000;1.7541413810;0.9717894050;3.4443168770;57.2961672900;75.9989537700;0.5155847200;3.4771410170;-2.1182360870;-3.0960023500;2.5872531380;2.1182360870;-12.1739130400;1.6026951260;-12.6875068800;2.7288793690;-6.8424212990;-57.8191072500;45.9094647200;54.3097151100;-0.5155847200;12.9968606300;0.8183881930;6.0891838940;7.6922663350;10.0403002900;0.8930209680;0.5155847200;3.4771410170;0;0;151
4.7572815530;14.1941747600;161.6447969000;13.1049949700;0.9958391120;0.5298196950;0.4672330100;46.8575905300;53.1424094700;0.4271844660;0.0998613040;42.8969359300;10.0278551500;14.1996348400;1.7606006530;0.2954607570;8.6843570730;-25.0353708900;95.3703703700;1.5895061730;120.5013928000;23.0421052100;0.0641472660;0.0773659960;0.1683765780;6.7980360300;3.3908750050;5.1758147420;3.5667822650;4.5018712380;6.0335218830;1.5000000000;1.5828924160;0.8421516750;4.2330097090;13.7184466000;283.3410028000;16.5427703700;1.0041608880;0.5742024970;0.4271844660;42.6795580100;57.3204419900;0.4672330100;0.1026352290;46.5296961300;10.2209944800;12.5328662300;1.6101047420;0.1119322340;13.7622268800;-42.8212986700;95.3703703700;1.5895061730;119.5027624000;23.0421052100;0.0641472660;0.0773659960;0.1683765780;6.9048954750;3.7875442290;5.3361709170;3.3769344940;4.7924977730;6.1941638110;1.5000000000;1.5961199290;0.9126984130;-3.4086956520;54.6966694100;23.1907893600;0.8321775310;8.0402010050;-8.9552238810;-9.3325118930;7.5645929160;8.9552238810;2.7397260270;8.1245600230;1.9076572300;-12.4699788100;-8.9296389010;-90.0990083600;45.2440319500;52.4220475200;-0.8321775310;1.5596581640;11.0517151800;3.0509207290;-5.4681887970;6.2538195830;2.6275115620;0.8321775310;8.0402010050;0;0;151
4.4854368930;14.3786407800;152.3674629000;6.9911735120;1.0471567270;0.5658807210;0.4793689320;45.8692053000;54.1307947000;0.4441747570;0.1206657420;42.4172185400;11.5231788100;13.2760275900;1.6498327990;0.2526779660;9.1681251420;-24.9583535800;90.9715407300;1.5161923450;114.5960265000;22.4984859000;0.0933206730;0.0776597810;0.1684230910;7.2370828660;4.1957492310;5.7245881470;3.5235592240;3.3524725180;4.8851027880;1.5000000000;1.5876910140;0.8579840180;3.9708737860;13.8834951500;277.2633898000;8.3861023540;1.0457697640;0.6005547850;0.4441747570;42.5232095500;57.4767904500;0.4793689320;0.1192787790;45.8388594200;11.4058355400;12.2729569400;1.5676758600;0.1090823750;12.8809739200;-46.7657354300;90.9715407300;1.5161923450;114.7480106000;22.4984859000;0.0933206730;0.0776597810;0.1684230910;7.1732926800;3.9603073530;5.8170383040;3.2504811110;3.3359210230;5.1260156570;1.5000000000;1.5855881120;0.9105565680;-3.5039505320;58.1410418100;18.1427302800;-0.1325381050;5.9453032100;-7.6215505910;-7.5707757380;5.9960006200;7.6215505910;-1.1560693640;7.7538928820;-1.0235351800;-7.8521371440;-5.1068666920;-79.3871379300;33.6780089500;60.8090870400;0.1325381050;-0.8853369010;-5.7734243390;1.6020299740;-8.0624885560;-0.4949318560;4.8129061760;-0.1325381050;5.9453032100;0;0;151
5.1844660190;14.7087378600;156.9658613000;8.7470801860;1.0138696260;0.5423023580;0.4696601940;46.4175786600;53.5824213400;0.4162621360;0.1276005550;41.0567715500;12.5854993200;13.9514564200;1.7320762400;0.2901073120;9.6451685730;-24.2054323000;94.4954128400;1.5749235470;118.3584131000;23.1028484000;0.1365997500;0.0639709140;0.1247324080;5.1455231280;3.1391469400;4.6297416940;3.1334626740;3.3391398970;4.6020702860;1.5000000000;1.5967671470;0.8540847530;4.6893203880;14.2330097100;289.4320594000;8.9028791220;1.0055478500;0.5908460470;0.4162621360;41.3189655200;58.6810344800;0.4696601940;0.1262135920;46.7068965500;12.5517241400;12.7930487500;1.6321445930;0.0857124660;12.6073340100;-46.7000773800;94.4954128400;1.5749235470;119.3379310000;23.1028484000;0.1365997500;0.0639709140;0.1247324080;5.0978705680;3.4891962710;4.6331128800;3.0015755030;3.5417189720;4.5126963620;1.5000000000;1.5836609870;0.9305373530;-3.2874874200;59.3489315300;1.7654311050;-0.8241758240;8.5679314570;-12.0547945200;-11.6225529300;9.0832998230;12.0547945200;-1.0928961750;12.8757722400;-0.2687264020;-8.6627714140;-5.9408494520;-108.7727990000;26.6232117400;63.4496393200;0.8241758240;-0.9304056940;10.5621969200;0.0727893570;-4.2994735200;5.8881915250;-1.9610797950;-0.8241758240;8.5679314570;0;0;151
4.0000000000;13.3883495100;161.0608386000;9.9680098630;1.0166435510;0.5478502080;0.4696601940;46.1545020500;53.8454979500;0.4550970870;0.0943134540;44.7646657600;9.2769440650;14.0773564300;1.7641382030;0.3190507470;8.8545658200;-25.2079272300;95.8634953500;1.5977249220;118.0354707000;25.1544848100;0.2039053680;0.0481958120;0.0995668160;6.0715677400;3.1761914550;5.0831662920;3.6344011340;3.6593030070;4.9933738030;1.5000000000;1.6243167380;0.8753139310;3.5436893200;13.0582524300;286.5253346000;13.5682691500;0.9972260750;0.5436893200;0.4550970870;45.5580667600;54.4419332400;0.4696601940;0.0859916780;47.0966620300;8.6230876220;13.3179479100;1.6847523590;0.1401156910;13.5590546500;-45.5533626000;95.8634953500;1.5977249220;120.3337969000;25.1544848100;0.2039053680;0.0481958120;0.0995668160;5.4259237240;3.2842881920;5.1230204060;3.2919972620;3.7833360670;4.7542353600;1.5000000000;1.5932929530;0.8686659770;-2.4963289280;56.0627220300;30.5932750400;-1.9283746560;-0.7623888180;-3.1496062990;-1.3006620460;1.1015780510;3.1496062990;-9.2307692310;5.0772100290;-7.3056456570;-5.5440779950;-4.6035583030;-77.9390831800;41.9788390700;57.5044220300;1.9283746560;-11.2310414500;3.3463997480;0.7809795260;-9.8869240000;3.3330397640;-4.9066071390;-1.9283746560;-0.7623888180;0;0;151
4.4563106800;13.9611650500;161.5407996000;14.6328915900;1.0027739250;0.5506241330;0.4502427180;44.9948132800;55.0051867200;0.4429611650;0.1040221910;44.1735823000;10.3734439800;14.2090269300;1.7673596770;0.2817315170;8.9966994830;-25.2508697700;94.7852760700;1.5797546010;119.6680498000;25.2475760500;0.0762105080;0.0817680710;0.1875876720;4.9951120130;3.4549100360;5.3134341930;3.5092399950;4.0575878830;5.4270137830;1.5000000000;1.5841367220;0.8698510080;3.9708737860;13.4660194200;291.1033351000;6.6460708780;1.0013869630;0.5547850210;0.4429611650;44.4165512500;55.5834487500;0.4502427180;0.1040221910;44.9619113600;10.3878116300;13.1847402700;1.6563474420;0.1551424710;14.6453298500;-44.3312689600;94.7852760700;1.5797546010;119.8337950000;25.2475760500;0.0762105080;0.0817680710;0.1875876720;4.9090016050;3.3138084980;4.9593543620;3.4640452870;4.1465490220;5.5246617680;1.5000000000;1.5819456620;0.8764241890;-3.6106194690;57.2469742200;-75.0677644300;-0.1384083040;0.7528230870;-1.6304347830;-1.2934866490;1.0457892510;1.6304347830;0.0000000000;1.7688331080;0.1384083040;-7.4782461020;-6.4849141940;-57.9522009200;47.7846489800;54.8428074800;0.1384083040;-1.7388816570;-4.1692245650;-6.8935485210;-1.2962242930;2.1686897830;1.7832519720;-0.1384083040;0.7528230870;0;0;151
4.5339805830;13.9417475700;159.4356105000;9.1985101390;0.9916782250;0.5312066570;0.4599514560;46.4073426600;53.5926573400;0.4441747570;0.0846047160;44.7902097900;8.5314685310;14.5186060300;1.7911969420;0.2705300820;9.0994192260;-24.4849913200;95.6656346700;1.5944272450;121.0069930000;24.0872661000;0.1197851360;0.1208932680;0.3042085280;5.9411034400;2.9881122570;4.6158526720;3.1198987910;3.7978669600;4.8651169430;1.5000000000;1.5811587790;0.8469703670;3.9708737860;13.5242718400;291.8984630000;13.0105196800;0.9944521500;0.5478502080;0.4441747570;44.7873082300;55.2126917700;0.4599514560;0.0859916780;46.2517433800;8.6471408650;13.2260814100;1.6957696040;0.1400438220;13.7547553200;-44.8661632200;95.6656346700;1.5944272450;120.6694561000;24.0872661000;0.1197851360;0.1208932680;0.3042085280;6.0750138380;3.2712687190;4.6401844620;2.9032902100;3.8745206090;4.6725052100;1.5000000000;1.5855816010;0.8735072980;-3.0399434430;58.6983612600;34.3284652300;0.2793296090;3.0848329050;-3.4899328860;-3.5529154680;2.9778580590;3.4899328860;1.6260162600;3.2106815250;1.3467019430;-9.3172764870;-5.4733727440;-63.5628607700;40.7394814200;58.7767342300;-0.2793296090;2.2288463820;9.0474270060;0.5257496200;-7.1924882400;1.9981693570;-4.0389885380;0.2793296090;3.0848329050;0;0;151
2.8543689320;12.0970873800;173.1170029000;6.2599410360;0.9625520110;0.5381414700;0.4283980580;44.2993515900;55.7006484100;0.4811218990;0.0638002770;49.9839897500;6.6282420750;13.8600601200;1.7570211250;0.3336923850;9.1133469740;-22.2563307300;97.3739495800;1.6228991600;124.6685879000;18.9354753300;0.0414263860;0.0493330950;0.1254334730;4.2450390900;4.0539710420;2.8471692980;1.7955741510;4.6341756640;3.9476304340;1.5000000000;1.5621248500;0.8733493400;2.3689320390;12.6213592200;368.7870648000;27.2606826400;0.9733009710;0.4939320390;0.4811218990;49.3419229700;50.6580770300;0.4283980580;0.0624133150;44.0149625900;6.4125400780;14.1208288800;1.6341879220;0.3178708030;26.1715058200;-41.9489196400;97.3739495800;1.6228991600;123.2917706000;18.9354753300;0.0414263860;0.0493330950;0.1254334730;4.5327730360;4.4366270080;2.6248192410;1.7338679300;4.7814677700;4.4111485570;1.3636363640;1.5795693280;0.8016018910;4.2419481540;72.2157568700;125.3004229000;1.1105140610;-8.5671090210;11.5937731700;10.7699759700;-9.4821959630;-11.5937731700;-2.1978021980;-12.7001993300;-3.3081144060;1.8639061800;-7.2442129350;-4.8564996790;96.6882812100;61.3426123000;-1.1105140610;6.5559376640;9.0136398740;-8.1268465740;-3.4966558510;3.1286678800;11.0905701300;1.1105140610;-8.5671090210;0;1;152
