L-firstStep;L-lastStep;L-meanAmplMidSwing;L-amplDiffTCIC;L-meanStride;L-meanStance;L-meanSwing;L-SwingStride;L-StanceStride;L-meanOneLegStance;L-meanDoubleLegSupport;L-oneLegStanceStride;L-doubleLegSupportStride;L-weg;L-meanStrideLen;L-meanStepHeight;L-aufsetzwinkel;L-abrollwinkel;L-velocity;L-velocity2;L-cadence;L-OKtilt;L-ROMShoulderX;L-ROMShoulderY;L-ROMShoulderZ;L-meanROMHipX;L-meanROMSpineX;L-meanROMHipY;L-meanROMSpineY;L-meanROMHipZ;L-meanROMSpineZ;L-StrideLength;L-StrideLength2;L-StepLength;R-firstStep;R-lastStep;R-meanAmplMidSwing;R-amplDiffTCIC;R-meanStride;R-meanStance;R-meanSwing;R-SwingStride;R-StanceStride;R-meanOneLegStance;R-meanDoubleLegSupport;R-oneLegStanceStride;R-doubleLegSupportStride;R-weg;R-meanStrideLen;R-meanStepHeight;R-aufsetzwinkel;R-abrollwinkel;R-velocity;R-velocity2;R-cadence;R-OKtilt;R-ROMShoulderX;R-ROMShoulderY;R-ROMShoulderZ;R-meanROMHipX;R-meanROMSpineX;R-meanROMHipY;R-meanROMSpineY;R-meanROMHipZ;R-meanROMSpineZ;R-StrideLength;R-StrideLength2;R-StepLength;S-lastStep;S-meanAmplMidSwing;S-amplDiffTCIC;S-meanStride;S-meanStance;S-meanSwing;S-SwingStride;S-StanceStride;S-meanOneLegStance;S-meanDoubleLegSupport;S-oneLegStanceStride;S-doubleLegSupportStride;S-weg;S-meanStrideLen;S-meanStepHeight;S-aufsetzwinkel;S-abrollwinkel;S-cadence;S-meanROMHipX;S-meanROMSpineX;S-meanROMHipY;S-meanROMSpineY;S-meanROMHipZ;S-meanROMSpineZ;S-StrideLength2;S-StepLength;P-Altersklasse;P-Geschlecht
4.06796;14.76699;157.12394;39.15062;1.00485;0.55583;0.45092;44.77992;55.22008;0.47087;0.09102;46.85990;9.05797;15.55671;1.72647;0.29265;12.32253;-22.99937;89.72777;1.49546;119.42029;19.60525;0.08076;0.06493;0.10640;8.47464;4.02765;3.85520;3.22092;9.69777;4.53053;1.45455;1.50272;0.83122;3.48544;15.28155;383.91885;89.80806;1.01187;0.54045;0.47087;46.56183;53.43817;0.45092;0.09223;44.56290;9.11514;16.00356;1.68878;0.26143;28.85512;-56.67157;89.72777;1.49546;118.59275;19.60525;0.08076;0.06493;0.10640;8.51876;4.15977;3.86034;3.27131;9.75776;4.53519;1.33333;1.51321;0.80823;3.42488;83.83622;78.56383;0.69537;-2.80443;4.33002;3.90163;-3.27984;-4.33002;1.32450;-5.02501;0.62914;2.83175;-2.20695;-11.26739;80.29882;84.52820;-0.69537;0.52114;3.24687;0.04015;1.70400;1.03696;0.18308;0.69537;-2.80443;1.00000;0.00000
4.00000;15.48544;153.49424;43.99318;1.00971;0.55663;0.45243;44.83974;55.16026;0.46214;0.09493;45.76923;9.40171;17.50976;1.75043;0.28629;12.12354;-22.86746;83.58411;1.39307;118.84615;19.60525;0.08076;0.06493;0.10640;8.47464;4.02765;3.85520;3.22092;9.69777;4.53053;1.33333;1.40659;0.77543;3.45631;15.05825;383.89585;89.95692;1.00971;0.54800;0.46214;45.74786;54.25214;0.45243;0.09601;44.80769;9.50855;16.57356;1.73137;0.21811;28.29095;-56.13974;83.58411;1.39307;118.84615;19.60525;0.08076;0.06493;0.10640;8.51876;4.15977;3.86034;3.27131;9.75776;4.53519;1.33333;1.40659;0.76341;-2.79720;85.74837;68.62815;-0.00000;-1.56250;2.12314;2.00495;-1.65999;-2.12314;1.12994;-2.12314;1.12994;-5.49359;-1.09499;-27.03162;80.00801;84.22594;0.00000;0.52114;3.24687;0.04015;1.70400;1.03696;0.18308;-0.00000;-1.56250;1.00000;0.00000
4.03883;15.80583;152.91257;42.95586;1.02589;0.56850;0.45825;44.62671;55.37329;0.47476;0.09601;46.27760;9.35857;18.13220;1.83927;0.28200;12.22813;-22.78070;81.58416;1.35974;116.97161;19.60525;0.08076;0.06493;0.10640;8.47464;4.02765;3.85520;3.22092;9.69777;4.53053;1.33333;1.39494;0.77301;3.51456;15.36893;372.92896;101.53737;1.02697;0.55448;0.47476;46.11870;53.88130;0.45825;0.09601;44.62185;9.34874;16.34325;1.72788;0.23147;28.05976;-56.81654;81.58416;1.35974;116.84874;19.60525;0.08076;0.06493;0.10640;8.51876;4.15977;3.86034;3.27131;9.75776;4.53519;1.33333;1.39641;0.75394;-2.80287;83.68163;81.08548;0.10510;-2.49760;3.53798;3.28830;-2.73121;-3.53798;0.00000;-3.64304;-0.10510;-10.37806;-6.24540;-19.68257;78.59248;85.52016;-0.10510;0.52114;3.24687;0.04015;1.70400;1.03696;0.18308;0.10510;-2.49760;1.00000;0.00000
3.87379;15.76699;146.60129;44.62546;1.03991;0.57066;0.46893;45.10892;54.89108;0.47476;0.09709;45.65353;9.33610;16.76656;1.67777;0.28998;11.73261;-23.12777;80.71837;1.34531;115.39419;19.60525;0.08076;0.06493;0.10640;8.47464;4.02765;3.85520;3.22092;9.69777;4.53053;1.33333;1.39900;0.76771;3.33981;15.32039;376.07621;100.78071;1.03883;0.56526;0.47476;45.64382;54.35618;0.46893;0.09817;45.14019;9.44964;16.07755;1.70375;0.18333;27.99144;-57.05679;80.71837;1.34531;115.51402;19.60525;0.08076;0.06493;0.10640;8.51876;4.15977;3.86034;3.27131;9.75776;4.53519;1.33333;1.39755;0.76045;-2.87320;87.80746;77.23915;-0.10379;-0.94967;1.23457;1.17881;-0.97925;-1.23457;1.10497;-1.13078;1.20876;-4.19564;1.53635;-45.06534;81.85886;84.62731;0.10379;0.52114;3.24687;0.04015;1.70400;1.03696;0.18308;-0.10379;-0.94967;1.00000;0.00000
3.62136;14.65049;149.04212;44.10002;1.03519;0.56675;0.46926;45.29113;54.70887;0.48641;0.08738;46.98710;8.44080;16.79670;1.90411;0.34735;11.99068;-22.72707;87.04225;1.45070;115.92028;19.60525;0.08076;0.06493;0.10640;8.47464;4.02765;3.85520;3.22092;9.69777;4.53053;1.45455;1.50176;0.82218;3.05825;15.12621;366.75963;85.24867;1.04207;0.55663;0.48641;46.63043;53.36957;0.46926;0.08495;45.03106;8.15217;16.49166;1.72875;0.23351;26.96843;-56.71519;87.04225;1.45070;115.15528;19.60525;0.08076;0.06493;0.10640;8.51876;4.15977;3.86034;3.27131;9.75776;4.53519;1.33333;1.51174;0.80751;3.19530;84.41907;63.62438;0.66212;-1.80050;3.58957;2.91402;-2.47840;-3.58957;-2.81690;-4.25144;-3.47886;-1.83266;-9.65401;-39.19839;76.88960;85.56685;-0.66212;0.52114;3.24687;0.04015;1.70400;1.03696;0.18308;0.66212;-1.80050;1.00000;0.00000
4.69903;18.57282;538.76176;225.76937;1.02824;0.53839;0.49029;47.66094;52.33906;0.44417;0.09356;43.19742;9.09871;20.00703;1.66963;0.25584;41.56821;-82.49633;73.57143;1.22619;116.70386;22.03902;0.11795;0.11012;0.12979;10.04691;6.98837;4.83219;5.48464;22.04830;4.97270;1.21429;1.26082;0.66017;4.28155;18.14563;498.84067;165.22209;1.02824;0.58341;0.44417;43.22961;56.77039;0.49029;0.09356;47.68240;9.09871;14.68402;1.28442;0.14890;32.44881;-72.25442;73.57143;1.22619;116.70386;22.03902;0.11795;0.11012;0.12979;9.72444;6.98581;5.05280;5.72756;22.19542;5.25593;1.21429;1.26082;0.71537;-2.32681;-7.69487;-30.97115;0.00000;8.02518;-9.87013;-9.75091;8.12273;9.87013;0.00000;9.87013;0.00000;-30.68810;-26.08002;-52.84358;-24.64137;-13.23665;0.00000;-3.26199;-0.03660;4.46363;4.33317;0.66503;5.53800;0.00000;8.02518;1.00000;0.00000
4.25243;16.86408;545.81768;225.36492;1.00583;0.52330;0.48279;47.98614;52.01386;0.46117;0.05922;45.84942;5.88803;18.88812;1.73511;0.26343;42.37869;-83.52594;80.87760;1.34796;119.30502;22.60839;0.04289;0.07750;0.08487;10.93611;5.44654;5.28119;4.67079;20.39515;4.68047;1.30769;1.35581;0.70539;3.68932;17.42718;503.69267;156.79834;1.00706;0.54457;0.46117;45.85890;54.14110;0.48279;0.05728;47.94040;5.68799;16.35132;1.41586;0.17741;33.99773;-71.60439;80.87760;1.34796;119.15863;22.60839;0.04289;0.07750;0.08487;11.55269;6.07612;5.14509;5.11641;20.94243;4.84457;1.21429;1.35748;0.73406;3.28426;-8.02755;-35.88340;0.12277;3.98380;-4.58158;-4.53352;4.00780;4.58158;-3.33333;4.45887;-3.45607;-14.39750;-20.26337;-39.02311;-21.94647;-15.36972;-0.12277;5.48343;10.92776;-2.61056;9.10611;2.64785;3.44573;0.12277;3.98380;1.00000;0.00000
5.27184;19.04854;531.74074;228.23532;1.02207;0.53663;0.48544;47.49568;52.50432;0.45388;0.08561;44.40846;8.37651;21.11597;1.77229;0.23939;42.05173;-81.54881;74.03805;1.23397;117.40933;21.90259;0.06933;0.04450;0.16587;9.66260;6.14119;5.11614;4.94904;22.32181;4.90899;1.21429;1.26120;0.66218;4.64078;18.47573;504.57272;153.32989;1.01853;0.56752;0.45388;44.42158;55.57842;0.48544;0.08032;47.66031;7.88562;16.24563;1.41076;0.15827;33.50103;-72.45050;74.03805;1.23397;117.81629;21.90259;0.06933;0.04450;0.16587;9.65992;6.48235;4.76676;4.71545;22.11750;5.04905;1.21429;1.25684;0.70030;-3.05304;-5.24321;-39.26219;-0.34602;5.59552;-6.71835;-6.68885;5.68843;6.71835;-6.38298;7.06396;-6.03729;-26.07135;-22.71574;-40.79725;-22.63502;-11.81604;0.34602;-0.02778;5.40521;-7.07041;-4.83405;-0.91950;2.81287;-0.34602;5.59552;1.00000;0.00000
5.26214;19.07767;549.82842;225.86622;1.01677;0.54369;0.47330;46.53863;53.46137;0.45543;0.08932;44.79167;8.78472;19.86483;1.65431;0.22715;42.26338;-82.70049;78.52018;1.30867;118.02083;21.89340;0.08570;0.07475;0.15585;10.10361;7.38788;5.20485;4.98619;24.88146;5.18115;1.21429;1.33062;0.71151;4.83495;17.82524;491.98643;150.23016;1.03981;0.58641;0.45543;43.70172;56.29828;0.47330;0.10971;45.51821;10.55089;13.67360;1.30578;0.16791;33.73686;-68.89741;78.52018;1.30867;115.40616;21.89340;0.08570;0.07475;0.15585;10.56878;7.18027;5.14665;4.92223;24.31089;5.25321;1.30769;1.36076;0.76741;-6.78769;-11.10408;-40.22164;2.24025;7.56014;-3.84890;-6.28744;5.16930;3.84890;20.48780;1.60899;18.26852;-36.92019;-23.54856;-29.99065;-22.43816;-18.21011;-2.24025;4.50043;-2.85022;-1.12455;-1.29095;-2.31976;1.38133;2.24025;7.56014;1.00000;0.00000
4.20388;17.97087;542.08800;236.83792;1.01853;0.53751;0.48301;47.32452;52.67548;0.42718;0.11209;41.94107;11.00520;19.94666;1.66698;0.24630;41.56349;-83.29452;76.07531;1.26792;117.81629;22.41495;0.13485;0.09334;0.14979;9.69128;7.65515;4.80716;5.31341;21.30635;6.15571;1.21429;1.29142;0.68152;3.78641;17.19417;502.01110;160.57186;0.98500;0.55958;0.42718;43.27957;56.72043;0.48301;0.07944;49.03674;8.06452;15.08110;1.28460;0.12996;33.01298;-72.86044;76.07531;1.26792;121.82796;22.41495;0.13485;0.09334;0.14979;9.50941;6.93593;4.90600;4.86726;21.48801;5.66742;1.21429;1.24890;0.70950;-4.41745;-7.67684;-38.38157;-3.34802;4.02253;-12.26667;-8.92885;7.39507;12.26667;-34.10138;15.59867;-30.84140;-27.78120;-25.91006;-61.84120;-22.93085;-13.36375;3.34802;-1.89444;-9.85839;2.03534;-8.76473;0.84899;-8.25991;-3.34802;4.02253;1.00000;0.00000
4.81553;18.81553;540.70477;235.64050;1.03442;0.55075;0.48544;46.84300;53.15700;0.44579;0.10768;43.09585;10.40956;20.41481;1.70333;0.23876;42.10380;-82.02035;73.16156;1.21936;116.00683;21.70680;0.23472;0.06156;0.17803;10.53459;6.75334;4.95832;5.62700;23.52918;5.22710;1.21429;1.26133;0.67156;4.41748;18.35922;500.25455;156.65912;1.02824;0.58517;0.44579;43.22246;56.77754;0.48544;0.10062;47.21030;9.78541;15.16324;1.30742;0.15048;32.40778;-71.38062;73.16156;1.21936;116.70386;21.70680;0.23472;0.06156;0.17803;10.62310;6.62747;4.88513;5.03124;23.29477;5.03818;1.21429;1.25380;0.71354;-2.45495;-7.77172;-40.26585;-0.59906;6.06061;-8.51434;-8.03980;6.58672;8.51434;-6.77966;9.11223;-6.18123;-29.52139;-26.30012;-45.36452;-26.02553;-13.87178;0.59906;0.83672;-1.88126;-1.48713;-11.17931;-1.00124;-3.68087;-0.59906;6.06061;1.00000;0.00000
5.27184;19.34951;541.39139;226.61494;1.04413;0.56487;0.47896;45.88617;54.11383;0.45874;0.10327;43.93491;9.89011;20.60691;1.71872;0.22803;40.92978;-84.03841;72.50518;1.20842;114.92815;20.42655;0.05884;0.08382;0.06873;9.94184;6.74069;5.09296;4.75907;23.43313;4.87900;1.21429;1.26175;0.68260;4.77670;18.84466;492.76832;142.09000;1.04148;0.57988;0.45874;44.18432;55.81568;0.47896;0.10238;45.98870;9.83051;15.55989;1.36827;0.16246;31.95988;-72.56034;72.50518;1.20842;115.22034;20.42655;0.05884;0.08382;0.06873;9.43724;6.25833;4.90878;4.49432;23.25176;4.82327;1.21429;1.25855;0.70073;-2.64362;-9.40340;-45.84964;-0.25391;2.62143;-4.31406;-3.77891;3.09624;4.31406;-0.85837;4.56785;-0.60446;-27.90964;-22.70480;-33.58438;-24.61226;-14.65921;0.25391;-5.20765;-7.42154;-3.68290;-5.72212;-0.77700;-1.14892;-0.25391;2.62143;1.00000;0.00000
5.22330;19.10680;541.43789;222.40145;1.03089;0.55075;0.47816;46.47902;53.52098;0.46359;0.08473;44.97003;8.21918;19.94099;1.66918;0.21975;41.88576;-83.57983;73.72632;1.22877;116.40411;22.69536;0.04571;0.03353;0.14106;9.55246;6.41713;4.78506;5.77729;23.70101;5.17368;1.21429;1.26673;0.67675;4.75728;18.59223;492.25893;150.86122;1.03089;0.56487;0.46359;45.08776;54.91224;0.47816;0.08738;46.38271;8.47603;15.28578;1.32595;0.17981;32.36526;-72.22689;73.72632;1.22877;116.40411;22.69536;0.04571;0.03353;0.14106;9.93753;6.28679;5.28773;6.83060;23.61494;5.10878;1.21429;1.26673;0.69410;-2.72985;-9.51516;-38.33238;0.00000;2.53165;-3.09278;-3.03880;2.56613;3.09278;3.07692;3.09278;3.07692;-26.42992;-22.91895;-19.99081;-25.64409;-14.57310;-0.00000;3.95150;-2.05203;9.98080;16.70879;-0.36382;-1.26236;0.00000;2.53165;1.00000;0.00000
5.40777;19.48544;533.86068;233.71673;1.04237;0.55605;0.48382;46.53542;53.46458;0.44498;0.10856;42.68981;10.41490;20.55810;1.70929;0.21252;42.81516;-82.38176;72.95833;1.21597;115.12278;22.95161;0.05889;0.03973;0.18624;10.68242;6.04135;5.18437;6.07273;24.53477;4.59990;1.21429;1.26749;0.67614;4.98058;18.96117;497.19665;155.30428;1.03707;0.58959;0.44498;43.02837;56.97163;0.48382;0.10856;46.65248;10.46809;15.69834;1.33020;0.15022;31.75874;-72.78752;72.95833;1.21597;115.71064;22.95161;0.05889;0.03973;0.18624;10.45044;6.19190;5.27162;5.97237;23.40047;4.59161;1.21429;1.26105;0.71692;-2.72727;-7.11193;-40.31271;-0.50934;5.85516;-8.36237;-7.83141;6.35127;8.36237;0.00000;8.87076;0.50934;-26.80770;-24.94433;-34.34629;-29.65226;-12.36616;0.50934;-2.19544;2.46124;1.66894;-1.66644;-4.73265;-0.18035;-0.50934;5.85516;1.00000;0.00000
3.52427;16.07767;171.07128;12.97952;1.09169;0.61704;0.47670;43.57213;56.42787;0.45825;0.15750;41.97628;14.42688;14.07038;1.42310;0.23525;7.97617;-27.65622;76.47332;1.27456;109.92095;19.60525;0.08076;0.06493;0.10640;8.47464;4.02765;3.85520;3.22092;9.69777;4.53053;1.33333;1.39142;0.78646;2.86408;15.67961;311.71923;34.19649;1.09493;0.63538;0.45825;41.91133;58.08867;0.47670;0.15858;43.53695;14.48276;13.31595;1.36599;0.16404;13.25958;-47.19599;76.47332;1.27456;109.59606;19.60525;0.08076;0.06493;0.10640;8.51876;4.15977;3.86034;3.27131;9.75776;4.53519;1.33333;1.39555;0.80983;-2.50688;58.26459;89.94815;0.29600;2.92851;-3.94600;-3.88567;2.90055;3.94600;0.68259;3.65010;0.38659;-5.50949;-4.09514;-35.66861;49.75952;52.20892;-0.29600;0.52114;3.24687;0.04015;1.70400;1.03696;0.18308;0.29600;2.92851;0.00000;1.00000
2.68932;15.45631;169.71670;14.50142;1.09601;0.61704;0.47864;43.68602;56.31398;0.46505;0.15642;42.43110;14.27165;12.66384;1.33515;0.24483;8.25349;-27.16416;75.42334;1.25706;109.48819;19.60525;0.08076;0.06493;0.10640;8.47464;4.02765;3.85520;3.22092;9.69777;4.53053;1.33333;1.37774;0.77566;3.32039;16.04854;310.33589;25.62899;1.09601;0.63430;0.46505;42.27854;57.72146;0.47864;0.15534;43.67126;14.17323;13.98274;1.43542;0.17435;13.20647;-47.10981;75.42334;1.25706;109.48819;19.60525;0.08076;0.06493;0.10640;8.51876;4.15977;3.86034;3.27131;9.75776;4.53519;1.33333;1.37774;0.79736;3.75963;58.58491;55.45704;-0.00000;2.75862;-2.88066;-3.27456;2.46850;2.88066;-0.69204;2.88066;-0.69204;9.89927;7.23833;-33.62730;46.16017;53.70830;0.00000;0.52114;3.24687;0.04015;1.70400;1.03696;0.18308;-0.00000;2.75862;0.00000;1.00000
3.40777;16.09709;173.18153;9.73080;1.08954;0.59223;0.49806;45.67822;54.32178;0.45437;0.13700;41.70297;12.57426;12.82399;1.34191;0.29126;8.47919;-27.31625;75.65417;1.26090;110.13861;19.60525;0.08076;0.06493;0.10640;8.47464;4.02765;3.85520;3.22092;9.69777;4.53053;1.33333;1.37380;0.74675;2.78641;15.49515;315.16093;31.81752;1.09709;0.64186;0.45437;41.45526;58.54474;0.49806;0.14455;45.39823;13.17601;13.93431;1.44630;0.16378;13.76275;-46.92283;75.65417;1.26090;109.38053;19.60525;0.08076;0.06493;0.10640;8.51876;4.15977;3.86034;3.27131;9.75776;4.53519;1.33333;1.38332;0.80932;-3.81069;58.14747;106.31825;0.69068;8.04196;-9.17431;-9.69308;7.48310;9.17431;5.36398;8.48498;4.67374;8.29890;7.48822;-56.03005;47.50986;52.82010;-0.69068;0.52114;3.24687;0.04015;1.70400;1.03696;0.18308;0.69068;8.04196;0.00000;1.00000
2.60194;15.66990;173.05789;16.76451;1.11974;0.60410;0.52136;46.30539;53.69461;0.46893;0.13269;41.87861;11.84971;12.07306;1.27766;0.27800;11.37441;-26.27881;74.17854;1.23631;107.16763;19.60525;0.08076;0.06493;0.10640;8.47464;4.02765;3.85520;3.22092;9.69777;4.53053;1.33333;1.38435;0.74685;3.27184;16.21359;303.57369;54.76103;1.11003;0.64725;0.46893;41.96793;58.03207;0.52136;0.13161;46.96793;11.85617;15.70116;1.59620;0.14483;15.57708;-45.00794;74.17854;1.23631;108.10496;19.60525;0.08076;0.06493;0.10640;8.51876;4.15977;3.86034;3.27131;9.75776;4.53519;1.33333;1.37234;0.80020;3.41048;54.76591;106.24603;-0.87083;6.89655;-10.58824;-9.82735;7.76442;10.58824;-0.81633;11.45642;0.05450;26.12565;22.16765;-62.98906;31.18695;52.54589;0.87083;0.52114;3.24687;0.04015;1.70400;1.03696;0.18308;-0.87083;6.89655;0.00000;1.00000
2.86408;15.55340;174.28822;7.19391;1.09061;0.60086;0.48932;44.88625;55.11375;0.45534;0.14563;41.75074;13.35312;13.32591;1.36963;0.28371;9.19534;-27.05001;75.77011;1.26284;110.02967;19.60525;0.08076;0.06493;0.10640;8.47464;4.02765;3.85520;3.22092;9.69777;4.53053;1.33333;1.37727;0.75879;2.24272;14.91262;316.69197;29.93613;1.09169;0.63646;0.45534;41.70455;58.29545;0.48932;0.14779;44.82213;13.53755;14.48044;1.56143;0.15621;13.77055;-46.66698;75.77011;1.26284;109.92095;19.60525;0.08076;0.06493;0.10640;8.51876;4.15977;3.86034;3.27131;9.75776;4.53519;1.33333;1.37863;0.80375;-4.20650;58.00794;122.50038;0.09886;5.75414;-7.19424;-7.34883;5.61102;7.19424;1.47059;7.09551;1.37173;8.30410;13.08773;-57.96347;39.84352;53.22240;-0.09886;0.52114;3.24687;0.04015;1.70400;1.03696;0.18308;0.09886;5.75414;0.00000;1.00000
2.57282;15.09709;178.13683;6.78198;1.06580;0.57389;0.49417;46.26012;53.73988;0.44854;0.12406;42.08502;11.63968;12.11075;1.25921;0.28373;9.71869;-27.46700;77.25000;1.28750;112.59109;19.60525;0.08076;0.06493;0.10640;8.47464;4.02765;3.85520;3.22092;9.69777;4.53053;1.33333;1.37222;0.73889;3.22330;15.65049;314.86969;39.29741;1.07012;0.62460;0.44854;41.77419;58.22581;0.49417;0.13269;46.17944;12.39919;15.97435;1.60044;0.15161;13.67242;-46.94018;77.25000;1.28750;112.13710;19.60525;0.08076;0.06493;0.10640;8.51876;4.15977;3.86034;3.27131;9.75776;4.53519;1.33333;1.37778;0.80417;3.59962;55.46899;141.12789;0.40404;8.46085;-9.68074;-10.19132;8.01304;9.68074;6.72269;9.27761;6.31908;27.51357;23.86502;-60.69878;33.80541;52.34220;-0.40404;0.52114;3.24687;0.04015;1.70400;1.03696;0.18308;0.40404;8.46085;0.00000;1.00000
2.71845;15.33010;176.86822;11.32461;1.08738;0.58792;0.49515;45.73413;54.26587;0.46893;0.12298;43.12500;11.30952;11.64088;1.23496;0.26188;10.17228;-27.08915;76.88958;1.28149;110.35714;19.60525;0.08076;0.06493;0.10640;8.47464;4.02765;3.85520;3.22092;9.69777;4.53053;1.33333;1.39347;0.75341;3.35922;15.84466;306.84310;34.12940;1.08306;0.61597;0.46893;43.21215;56.78785;0.49515;0.11650;45.71713;10.75697;16.15003;1.62799;0.16883;14.46719;-46.08010;76.88958;1.28149;110.79681;19.60525;0.08076;0.06493;0.10640;8.51876;4.15977;3.86034;3.27131;9.75776;4.53519;1.33333;1.38794;0.78936;3.30115;53.74068;100.34222;-0.39761;4.65950;-5.43807;-5.67078;4.54190;5.43807;-5.40541;5.83537;-5.00806;32.45058;27.45639;-43.20570;34.86211;51.90965;0.39761;0.52114;3.24687;0.04015;1.70400;1.03696;0.18308;-0.39761;4.65950;0.00000;1.00000
2.58252;15.31068;170.56601;12.09490;1.09601;0.61381;0.48058;43.92224;56.07776;0.44854;0.16505;40.92520;15.05906;12.20763;1.23898;0.25499;8.50811;-27.35675;76.65116;1.27752;109.48819;19.60525;0.08076;0.06493;0.10640;8.47464;4.02765;3.85520;3.22092;9.69777;4.53053;1.33333;1.40017;0.78415;3.24272;15.76699;316.44891;37.79591;1.09061;0.64078;0.44854;41.18694;58.81306;0.48058;0.15858;44.06528;14.54006;12.99084;1.36106;0.15051;14.06249;-46.54126;76.65116;1.27752;110.02967;19.60525;0.08076;0.06493;0.10640;8.51876;4.15977;3.86034;3.27131;9.75776;4.53519;1.33333;1.39328;0.81860;2.93658;59.90900;103.02902;-0.49334;4.29923;-6.89655;-6.42774;4.76157;6.89655;-4.00000;7.38926;-3.50683;6.21633;9.39069;-51.53023;49.21781;51.92159;0.49334;0.52114;3.24687;0.04015;1.70400;1.03696;0.18308;-0.49334;4.29923;0.00000;1.00000
3.35922;15.97087;174.83776;12.23643;1.09385;0.60949;0.48738;44.41815;55.58185;0.46893;0.13916;42.86982;12.72189;13.48660;1.36905;0.26911;9.16734;-27.10550;76.12009;1.26867;109.70414;19.60525;0.08076;0.06493;0.10640;8.47464;4.02765;3.85520;3.22092;9.69777;4.53053;1.33333;1.38773;0.77324;2.74757;15.53398;314.54685;24.79811;1.10680;0.63646;0.46893;42.43177;57.56823;0.48738;0.14671;44.03509;13.25536;12.89041;1.33363;0.17672;13.57958;-47.17362;76.12009;1.26867;108.42105;19.60525;0.08076;0.06493;0.10640;8.51876;4.15977;3.86034;3.27131;9.75776;4.53519;1.33333;1.40416;0.80746;-2.77350;57.09583;67.83770;1.17647;4.32900;-3.85787;-4.57426;3.51104;3.85787;5.28302;2.68170;4.10719;-4.52049;-2.62114;-41.44744;38.79421;54.03438;-1.17647;0.52114;3.24687;0.04015;1.70400;1.03696;0.18308;1.17647;4.32900;0.00000;1.00000
2.87379;15.85437;172.36703;11.20680;1.10464;0.62028;0.49029;44.11621;55.88379;0.45340;0.16397;41.04492;14.84375;13.18195;1.36159;0.27919;8.37104;-27.05537;75.48092;1.25802;108.63281;19.60525;0.08076;0.06493;0.10640;8.47464;4.02765;3.85520;3.22092;9.69777;4.53053;1.33333;1.38965;0.78032;3.58252;16.30097;312.67019;29.17545;1.10248;0.64941;0.45340;41.11057;58.88943;0.49029;0.16505;44.47162;14.97065;14.08441;1.43897;0.15229;13.34845;-46.61532;75.48092;1.25802;108.84540;19.60525;0.08076;0.06493;0.10640;8.51876;4.15977;3.86034;3.27131;9.75776;4.53519;1.33333;1.38694;0.81696;2.77778;57.85253;88.99279;-0.19550;4.58794;-7.81893;-7.05328;5.23753;7.81893;0.65574;8.01413;0.85124;6.61958;5.52621;-58.82042;45.83355;53.10103;0.19550;0.52114;3.24687;0.04015;1.70400;1.03696;0.18308;-0.19550;4.58794;0.00000;1.00000
4.77670;16.26214;137.17061;15.81351;1.08859;0.62743;0.46170;42.38821;57.61179;0.45415;0.17476;41.71931;16.05351;16.28253;1.81586;0.16578;8.73488;-20.56038;78.36010;1.30600;110.23411;15.70276;0.05123;0.05470;0.10664;10.75263;2.79822;3.18944;2.27385;7.51815;2.09865;1.36364;1.42170;0.81942;4.17476;15.68932;314.03105;35.42849;1.08374;0.63107;0.45415;41.83775;58.16225;0.46170;0.16990;42.60296;15.67749;15.06808;1.78800;0.17299;19.54752;-44.08132;78.36010;1.30600;110.72788;15.70276;0.05123;0.05470;0.10664;10.62125;2.81191;3.01146;2.30667;7.49459;2.25724;1.36364;1.41536;0.82418;-3.58554;78.39530;76.55823;-0.44693;0.57859;-1.64900;-1.30710;0.95092;1.64900;-2.81690;2.09589;-2.37005;-7.74749;-1.54608;4.26034;76.46195;72.77328;0.44693;-1.22933;0.48804;-5.74029;1.43260;-0.31393;7.28157;-0.44693;0.57859;0.00000;0.00000
5.02913;16.39806;140.78965;12.89314;1.07888;0.62015;0.45739;42.45719;57.54281;0.44984;0.17112;41.69479;15.86052;15.66207;1.76478;0.18991;8.85936;-20.70552;79.16311;1.31939;111.22610;17.58765;0.06333;0.05095;0.21730;9.96425;2.84807;3.51465;2.63088;7.83098;2.52962;1.36364;1.42346;0.81821;4.38835;15.76699;318.83323;36.95188;1.07282;0.62379;0.44984;41.89291;58.10709;0.45739;0.16748;42.63449;15.61086;16.12373;1.87549;0.20654;19.57677;-44.93293;79.16311;1.31939;111.85520;17.58765;0.06333;0.05095;0.21730;10.06568;3.00058;3.27504;2.89806;7.92065;2.64669;1.36364;1.41546;0.82301;-3.92394;77.47376;96.53419;-0.56402;0.58537;-1.66468;-1.33795;0.97584;1.66468;-2.15054;2.22865;-1.58657;2.90485;6.08289;8.39206;75.37883;73.82079;0.56402;1.01276;5.21507;-7.05786;9.66464;1.13852;4.52319;-0.56402;0.58537;0.00000;0.00000
